geometry,name
POINT (28.6726139999744 41.0583990005626),16
POINT (29.2595059595658 40.9570999922752),31
POINT (28.6203659999698 40.9972140005527),11
POINT (28.7082599999766 41.1950710005848),1
POINT (29.2645249999939 40.8724850005337),26
POINT (29.2851949657204 40.9034940106682),26
POINT (29.285014999994 40.9155360005405),26
POINT (29.3085139999942 40.9142480005403),26
POINT (29.2865160014978 40.9340069784482),26
POINT (29.3011709999942 40.8630530005322),33
POINT (29.2801989999939 40.9092410005396),26
POINT (29.3069000000091 40.9108999991188),26
POINT (29.2551029999937 40.8878650005361),26
POINT (28.7668489999807 41.1057690005705),7
POINT (28.7678679999808 41.1129980005716),7
POINT (29.1038229999915 41.0233130005576),34
POINT (29.1073499832866 41.0218890334775),34
POINT (29.1182649999917 41.0208920005572),34
POINT (29.1321949999918 41.0188760005569),34
POINT (29.1370559527433 41.0182920449745),34
POINT (29.1140939999917 40.9916930005525),2
POINT (29.0012769999894 41.0828560005671),22
POINT (29.3052989999943 40.8183090005252),33
POINT (29.3235219999944 40.8774080005345),33
POINT (29.4070619999951 40.9233470005418),33
POINT (29.1032829999915 40.9977480005534),2
POINT (28.7915069999817 41.1063410005703),7
POINT (29.0195840389817 41.0026580262134),35
POINT (29.2556299999935 40.9807280005508),31
POINT (28.2927920214282 41.3056039745131),13
POINT (29.1718409999924 41.0519970005622),38
POINT (29.2732049999938 40.9423050005448),31
POINT (28.9679459999887 41.0621420005636),22
POINT (28.9956739999893 41.0661100005644),30
POINT (28.9910770000116 41.0663729991154),30
POINT (29.007140987293 41.0838349828046),30
POINT (29.0068530052457 41.0840080294735),30
POINT (29.0143616078752 41.0662328041257),9
POINT (28.9816849999982 41.0673420001522),30
POINT (29.317990000009 41.1045869991147),38
POINT (28.9558179999884 41.0558330005627),22
POINT (28.8504179860069 41.0268659842125),4
POINT (29.089811997079 41.0328610179253),34
POINT (28.9964799999893 41.0909260005684),22
POINT (29.3435589848671 40.8623519999598),33
POINT (28.8137509999834 41.0295070005582),4
POINT (29.3040009999942 40.8698940005333),26
POINT (29.1664790484467 40.9109259565947),23
POINT (29.2980409999941 40.9115730005399),26
POINT (29.2827340000093 40.8673209991197),26
POINT (29.2797879999939 40.9102830005397),26
POINT (29.2706419772867 40.8849529632305),26
POINT (29.2666049999939 40.8791670005347),26
POINT (29.282594999994 40.9115380005398),26
POINT (29.335961981075 40.9538459677899),26
POINT (29.4592589881055 40.9715500038792),26
POINT (29.3060099999942 40.9294520005427),26
POINT (29.2670969999939 40.8721110005336),26
POINT (29.2940639999941 40.9082230005393),26
POINT (29.0830540466547 41.1080149821975),10
POINT (29.0410429627121 41.190440974875),28
POINT (29.0577410074043 41.1692689985666),28
POINT (29.2511279999934 41.019305000557),27
POINT (29.2403219999933 41.0080700005552),27
POINT (29.0031919999895 41.0565570005628),9
POINT (28.6665310000046 41.0759649991149),7
POINT (29.1333409870376 41.0934720338425),10
POINT (28.9114609999871 41.0405130005602),8
POINT (28.906570999987 41.0495370005616),8
POINT (29.1357639999922 40.9427530005447),25
POINT (28.8862810376495 41.02797699741),20
POINT (28.8357719999843 41.0469890005611),4
POINT (28.8384659999845 41.0458110005609),4
POINT (28.8597249999853 41.0449840005608),4
POINT (28.8564629999852 41.0306370005585),4
POINT (28.8226610000101 40.9800259991171),6
POINT (28.8201100000098 41.0451379991156),4
POINT (29.2972429709643 40.9382729939052),26
POINT (28.642635999972 41.0010280005533),11
POINT (28.6042939999681 40.9967620005525),11
POINT (28.6415079999718 41.0151380005555),11
POINT (28.6503261021618 41.0121739250452),16
POINT (29.0632589755944 41.038649970388),35
POINT (29.0408579999904 41.026245000558),35
POINT (29.0711690000113 41.0230529991164),35
POINT (29.0534199711381 41.0244869654834),35
POINT (29.0714879999908 41.0729870005655),35
POINT (28.8184469999836 41.0377250005596),4
POINT (29.0869410000112 41.0313869991162),34
POINT (29.1566179999922 41.0295910005586),34
POINT (29.1164819999916 41.0558040005628),34
POINT (29.1080629999915 41.0398240005602),34
POINT (29.1055580226238 41.0457169814824),34
POINT (29.1500279999922 41.0274910005582),34
POINT (29.1045799999915 41.0058040005548),34
POINT (29.1094059999915 41.0602140005635),34
POINT (29.046763012443 41.1042100343222),28
POINT (29.0325100445453 41.2195590269804),28
POINT (28.738830999979 41.1087390005709),7
POINT (28.7730059999809 41.140589000576),7
POINT (28.8389849999846 41.0138940005558),5
POINT (29.0574409715578 40.9979030380484),21
POINT (29.0573220343462 40.9979039567165),21
POINT (29.0379749889738 40.9919140112601),21
POINT (29.0376440066389 40.9915449646888),21
POINT (29.0245770311553 40.9947189828752),21
POINT (29.0246669740564 40.9938580278548),21
POINT (29.0244320449095 40.9945720350721),21
POINT (29.0243689827158 40.9949859680008),21
POINT (29.0242359619176 40.9938879732877),21
POINT (28.9106379517986 41.0548140444823),19
POINT (28.895641616822 41.0830221482077),19
POINT (29.0241009541752 40.9946400213577),21
POINT (29.0246970243088 40.9929100159929),21
POINT (29.0244860307589 40.9930580041853),21
POINT (29.0242729827406 40.9929529895396),21
POINT (29.0254949945124 40.9910410366339),21
POINT (29.021017998447 40.9907970376979),21
POINT (29.0362989999904 40.9971200005533),21
POINT (28.7615239706545 41.0550899758373),24
POINT (28.8878699999865 40.9967210005531),6
POINT (28.7982079999829 40.9659670005481),6
POINT (28.7933460204442 40.9808300203227),6
POINT (28.7950830000095 40.987724999117),6
POINT (28.8360569999845 40.9919080005522),6
POINT (28.9685839999886 41.0952890005691),22
POINT (28.9795939999889 41.0852710005674),22
POINT (29.1826729999926 41.0286530005585),38
POINT (29.1780629999925 41.0236310005577),38
POINT (29.2226179999931 41.0276470005583),38
POINT (29.3470900074922 41.0779680428902),38
POINT (28.6362089526266 40.9840829795696),11
POINT (28.7616509999801 41.195939000585),1
POINT (28.7101699999768 41.1776710005819),1
POINT (28.2986799999023 41.4740600006284),13
POINT (29.1689519999927 40.906567000539),23
POINT (29.1855780093972 40.8892480383267),23
POINT (29.2287069999934 40.9015290005382),23
POINT (29.1682879999927 40.9118880005399),23
POINT (29.193408999993 40.8865780005359),23
POINT (28.6340469999707 41.10532900057),1
POINT (28.716750454587 41.1833008344738),1
POINT (28.615037014858 41.3106309971839),1
POINT (29.296824999994 40.9387060005442),26
POINT (29.3067730117526 40.8727860014323),26
POINT (29.288330999994 40.9228730005417),26
POINT (29.1017859999916 40.9516050005461),25
POINT (28.2856329998989 41.3144640006019),13
POINT (29.2566389999937 40.8814260005351),26
POINT (29.1584013727449 40.923045911771),25
POINT (28.9042010089079 41.0726509685825),19
POINT (29.0792780000113 41.0133999991166),35
POINT (28.681510414287 41.0281444106544),16
POINT (29.1890699999929 40.9068510005391),23
POINT (28.6834189999752 41.0620710005632),16
POINT (29.1833519999923 41.1494940005779),10
POINT (29.1358819657537 41.1209699816106),10
POINT (29.2014079558561 41.1700970013942),10
POINT (29.3041219841402 40.8699329867853),26
POINT (29.2217999329503 40.8789024834202),26
POINT (29.3609259999945 41.0073400005551),26
POINT (29.2862749999941 40.8781940005346),26
POINT (29.024468959957 40.9928660269681),21
POINT (29.01408400316 41.0672660056685),9
POINT (29.2795639640742 40.8894310411201),26
POINT (29.1397030352156 41.0895249584313),10
POINT (28.6772819999747 41.079779000566),7
POINT (29.1103460184704 41.0944390137203),10
POINT (29.0775249864971 41.1008310015841),10
POINT (29.1151730342502 41.1373450206593),10
POINT (29.1746060323882 41.1446180272631),10
POINT (29.0521619999903 41.0242130005574),35
POINT (28.9146219999871 41.0879680005678),19
POINT (29.6107370000053 41.1674539991133),29
POINT (29.2252640258163 40.9088339795908),23
POINT (28.8982110382218 41.0210459918064),15
POINT (28.8951269999868 40.9827610005509),36
POINT (28.9715539682141 41.0295750240185),12
POINT (28.7126659923547 41.2111147162935),1
POINT (28.6298030050545 41.0369780231389),16
POINT (29.0315979999902 41.0124610005558),35
POINT (28.7896350000095 41.0988779991146),7
POINT (29.3883449999949 40.9396190005444),33
POINT (29.2500940304808 40.9240439832423),23
POINT (29.4593130354834 40.9771979838131),26
POINT (29.3012069999942 40.8632390005323),33
POINT (28.9376051689959 41.0387972145006),17
POINT (28.7044959999763 41.2125900005876),1
POINT (28.7052859860783 41.2079709945289),1
POINT (28.6771620940987 41.1871843612076),1
POINT (28.6442849838833 41.212843018331),1
POINT (28.6135459999677 41.3122590006036),1
POINT (28.7379699999786 41.1995740005856),1
POINT (28.7430109999789 41.2007230005858),1
POINT (29.8220319999984 41.1392590005764),29
POINT (29.7913312000028 41.1403964991139),29
POINT (28.950129999988 41.1413650005765),17
POINT (28.9077209999866 41.1741270005816),17
POINT (28.9158919999867 41.2440290005931),17
POINT (28.9098569999867 41.1771170005821),17
POINT (28.9532419999882 41.088936000568),17
POINT (29.2689989999936 41.0359640005597),38
POINT (29.2512950148041 41.0838599578348),38
POINT (29.2382359999932 41.0556090005628),38
POINT (29.1880710481806 41.014528031678),38
POINT (29.1166489999918 40.9784510005504),2
POINT (29.1715369999924 41.0300520005587),38
POINT (28.6339370201056 41.0383490042615),16
POINT (29.2744309999939 40.8948150005372),26
POINT (28.8502959962037 41.1170880110139),32
POINT (28.7824799999818 41.034547000559),24
POINT (29.2833109999939 40.9275350005424),26
POINT (28.4828519999482 41.1249710005708),13
POINT (29.1668489999926 40.9472830005455),25
POINT (29.396294999995 40.8985460005379),33
POINT (28.8995099999868 41.033394000559),8
POINT (29.0992389999915 40.9757180005499),2
POINT (28.9177939999869 41.1952690005851),17
POINT (28.8965119999866 41.0489760005614),8
POINT (28.8947747100112 41.0394443591159),8
POINT (29.1738459999927 40.9339200005434),25
POINT (29.3615389946253 40.8338409667374),33
POINT (29.2546349999935 41.0053430005548),27
POINT (28.9783099751128 41.008238966026),18
POINT (28.7757229999809 41.0928580005681),7
POINT (29.0233409911465 41.1579980222883),28
POINT (29.0249379682138 41.1110849820483),28
POINT (28.8459379999847 41.0638380005638),4
POINT (28.8468020449505 41.0586840164701),4
POINT (28.810073999983 41.1130790005717),7
POINT (28.9194249999869 41.0195220005565),36
POINT (29.3916179987361 40.9263979757654),33
POINT (29.1408889999918 41.1121700005718),10
POINT (29.3637489999948 40.8526930005306),33
POINT (28.8520819999852 40.9878550005516),6
POINT (29.3065129999943 40.8385060005283),33
POINT (29.0258260210242 41.1998850244347),28
POINT (28.0451679998375 41.0486589991102),37
POINT (28.2435879998847 41.0776230005629),37
POINT (29.2617589903337 41.0442770441842),38
POINT (28.946836999988 41.1194200005729),17
POINT (28.9240089999872 41.1464340005772),17
POINT (28.917329999987 41.1525150005782),17
POINT (28.9044829999865 41.170158000581),17
POINT (28.8959799999862 41.1748700005818),17
POINT (29.2518299999934 41.0473650005615),38
POINT (29.2631990273099 41.0441129799604),38
POINT (29.1754179999925 41.0498030005618),38
POINT (29.244095989043 41.0526709903807),38
POINT (29.1890339999927 41.007296000555),27
POINT (29.1793959999924 41.0857470005676),10
POINT (29.2601499999933 41.1270730005743),10
POINT (29.185900036074 41.0804239951839),10
POINT (29.1826610412843 41.0839310254306),10
POINT (29.0964290000112 41.0951909991149),10
POINT (28.7792620000092 41.0665529991153),7
POINT (28.6446919999721 41.0090450005546),11
POINT (29.1157830359247 40.9569529934219),25
POINT (29.2170139633793 40.9111870274344),23
POINT (29.3079319999944 40.8301050005271),33
POINT (28.9220279999875 41.0345100005592),17
POINT (28.9453519999882 41.0224710005573),18
POINT (28.9513880158298 41.0300610165862),18
POINT (28.8757800373693 40.9960739872291),6
POINT (29.3007079999943 40.8163990005248),33
POINT (29.3107489999944 40.8286670005268),33
POINT (28.7531449999801 41.0679430005643),7
POINT (29.1377310331587 41.1591230052357),10
POINT (28.8897699999862 41.1023100005701),32
POINT (29.1097409999916 41.0130110005559),34
POINT (29.1395259999919 41.0895560005682),10
POINT (28.8700059888197 41.0935430433508),32
POINT (29.1600369999925 40.9453920005452),25
POINT (28.8527249999848 41.0381210005596),4
POINT (28.8318999999842 41.0309290005585),4
POINT (28.8627629999854 41.0548540005624),15
POINT (29.0329989999903 41.0055450005547),21
POINT (28.8547469999849 41.1136040005718),32
POINT (29.0574180184253 41.1670940239364),28
POINT (29.0123029974828 41.0073650121097),35
POINT (28.065526006486 41.0545739977031),37
POINT (29.1516400329476 40.9316869838811),25
POINT (28.6531719999728 41.0161170005557),16
POINT (29.066196999991 40.9783460005504),21
POINT (28.8040860337403 41.0532769872739),24
POINT (28.8353089999845 40.9933090005525),5
POINT (29.0267609999899 41.0839630005672),9
POINT (28.602988999968 40.9765470005493),11
POINT (28.9546479999885 41.014514000556),18
POINT (28.9009099999866 41.1050000005705),32
POINT (28.7250979999783 41.0684180005643),3
POINT (28.9462029999881 41.0693390005648),17
POINT (29.2249119999927 41.2265750005905),10
POINT (29.088431999991 41.1079100005712),10
POINT (29.0205279999898 41.0925170005686),9
POINT (28.9660189932595 41.0579339912953),30
POINT (28.7742619999816 40.9851160005511),24
POINT (29.2918839999942 40.8546500005309),33
POINT (29.1321259999915 41.2036140005867),10
POINT (28.8062560116693 41.0948930093825),7
POINT (28.9403309999881 41.0064260005547),18
POINT (29.0659518165611 41.0997526283568),10
POINT (28.8178199999835 41.0630610005636),4
POINT (29.3073709999944 40.8141920005246),33
POINT (29.2633489999937 40.919224000541),26
POINT (28.7863279999818 41.1108380005713),7
POINT (28.7747959999811 41.1265230005737),7
POINT (29.0535729786905 41.1379469958558),28
POINT (29.1672799999921 41.1483280005777),10
POINT (29.1257969999915 41.1399390005764),10
POINT (29.0158550301538 41.1100289700874),28
POINT (29.0256270347838 41.1083729649014),28
POINT (29.1452879999923 40.9440030005449),25
POINT (29.1407309999922 40.9523230005463),25
POINT (29.1245789999919 40.9700740005491),25
POINT (28.6623849999738 40.9780400005497),11
POINT (29.2366299999932 41.0416650005605),38
POINT (29.1793989999926 41.0279690005584),38
POINT (28.3690069937946 41.2259450248604),13
POINT (29.1614998659119 41.0369609346446),38
POINT (29.7823609999981 41.09982300057),29
POINT (29.2369580000099 41.0273979991163),38
POINT (29.0698959999911 40.9621110005478),21
POINT (28.7033900206136 41.0217250171465),3
POINT (29.4021579566097 40.8810940083358),33
POINT (29.5392929900062 41.1692143791133),29
POINT (29.0479909551168 41.0857089897652),28
POINT (29.0070519999895 41.0877610005678),9
POINT (29.0282910043948 41.1282010140431),28
POINT (29.252988017879 40.9257680418188),26
POINT (28.9207000000112 41.081836999115),17
POINT (29.2638889751577 40.9229640181685),26
POINT (29.335266987596 40.9555790254186),26
POINT (28.9472039999882 41.0441630005608),12
POINT (28.847415046537 41.0431019902023),4
POINT (29.0434719999904 41.0367980005597),35
POINT (29.2244239999934 40.8899090005364),26
POINT (29.1852820000104 41.0074499991167),34
POINT (29.1940539999928 40.9923110005526),27
POINT (29.0163990000116 41.0745009991152),9
POINT (29.3801309911446 40.9121970220613),33
POINT (29.1123029999917 40.9895070005522),2
POINT (28.8943409999866 41.0276890005581),15
POINT (28.9136166900113 41.0033561691167),36
POINT (28.8514739727108 40.9758030063398),6
POINT (28.7835850000092 40.9924084991168),24
POINT (28.7880239999821 41.0584630005629),24
POINT (28.9729039999888 41.0481520005615),30
POINT (29.0704459999908 41.0739250005657),35
POINT (29.0333669853602 41.0733229862214),9
POINT (28.9095429658034 41.0991899598764),32
POINT (28.8984779999865 41.1015730005699),32
POINT (28.879099000011 41.0212389991164),20
POINT (29.0699219999908 41.0611470005636),35
POINT (29.0175130206137 41.0965199798535),9
POINT (28.9215339999875 41.0093340005552),36
POINT (28.9080449999872 40.9976370005533),36
POINT (29.0871969999909 41.1479970005776),10
POINT (28.6721629999745 41.0120300005552),16
POINT (29.3342599999943 40.9879920005521),26
POINT (29.2937040000092 40.9136549991187),26
POINT (29.5996339999965 41.1421910005768),29
POINT (29.7344639999977 41.0946530005692),29
POINT (28.9397929999879 41.0724200005653),17
POINT (29.2413309999934 40.9747460005499),27
POINT (29.3654319999949 40.8381760005283),33
POINT (29.3021909999941 40.9281480005425),26
POINT (29.0583319999907 41.0315920005588),35
